"Año","País","Personas desaparecidas","Homicidios dolosos","Costos de la delincuencia en los negocios","Encarcelados sin sentencia","Confianza en la policía","Índice de imparcialidad de las cortes","Índice de independencia del poder judicial","Índice de derechos de propiedad","Índice de piratería informática","Índice de protección a acreedores","Tiempo para resolver quiebras","Tiempo medio para ejecutar contratos","Índice de corrupción","Índice de estados frágiles","Índice de Estado de Derecho","Fuentes de energía no contaminantes","Emisiones de CO2","Población expuesta a altos niveles de contaminación","Aprovechamiento de residuos y combustibles renovables","Agua renovable per cápita (potencial)","Estrés hídrico","Áreas naturales protegidas","Cambio en superficie forestal","Uso de fertilizantes en la agricultura","Uso de pesticidas en la agricultura","Empresas certificadas como limpias","Tragedias ecológicas por intervención humana","Vulnerabilidad climática","Índice de GINI","Personas por debajo de la línea de pobreza","Índice global de brecha de género","Mujeres en la PEA","Dependientes de la PEA","Acceso a agua","Acceso a alcantarillado","Analfabetismo","Cobertura en nivel preescolar","Escolaridad promedio","Calidad educativa","Nivel de inglés","Esperanza de vida","Mortalidad infantil","Cobertura de vacunación","Embarazos en adolescentes","Impactos en salud por sobrepeso y obesidad.","Prevalencia de diabetes","Gasto en salud por cuenta propia","Camas de hospital","Índice de estabilidad política","Índice de libertades políticas","Índice de factibilidad de conflicto armado","Índice de interferencia militar en el estado de derecho y/o en el proceso político","Índice de libertades civiles","Índice de libertad de prensa","Participación electoral","Índice de efectividad del gobierno","Efectividad de implementación de políticas públicas","Miembro de Open Government","Índice de calidad de gobierno electrónico","Facilidad para abrir una empresa","Tiempo de altos ejecutivos a temas burocráticos","Tiempo para calcular y pagar impuestos","Presupuesto balanceado","Deuda total del gobierno central","Ingresos fiscales","Impuesto sobre el ingreso","Carga impositiva","Edad de retiro","Índice de fleixibilidad de las leyes laborales","Índice de economía informal","Productividad media del trabajo","Crecimiento de la productividad total de los factores","Productividad del capital fijo","Productividad laboral en el sector manufacturero","Productividad agropecuaria","Eficiencia energética","Cambio en inventarios","Índice de transparencia y regulación de la propiedad privada","Crecimiento del PIB","Crecimiento promedio del PIB","Variabilidad del crecimiento del PIB","Inflación","Inflación promedio","Variabilidad de la inflación","Tasa de desempleo","Deuda externa","Calificación de deuda","Activos del sector financiero","Activos de los depositantes","Reservas","Control de precios","Índice de libertad para competir","Seguridad energética","Pérdidas de electricidad","Líneas móviles","Usuarios de internet","Servidores seguros de internet","Gasto en IT","Transporte intraurbano de alta capacidad","Carreteras pavimentadas","Tránsito aéreo de pasajeros","Índice de desempeño logístico (transporte)","Índice de infraestructura portuaria","Tráfico portuario de contenedores","Penetración del sistema financiero privado","Spread de tasas","Capitalización mercado de valores","Capitalización mercado de valores (micro)","Cambio en empresas listadas","Rotación de activos bursátiles","Índice de competencia de Boone","Organizaciones internacionales a las que pertenece","Acuerdos comerciales","Socios comerciales efectivos","Apertura comercial","Diversificación de las exportaciones","Diversificación de las importaciones","Barreras ocultas a la importación","Aranceles agrícolas","Arancele manufactureros","IED","IED promedio","Variabilidad de la IED","Ingresos por turismo","Llegadas de turistas","Gasto militar","Gasto en investigación y desarrollo","Coeficiente de invención","Artículos científicos y técnicos","Exportaciones de alta tecnología","Índice de complejidad económica","Empresas nacionales en el Fortune 500","Empresas con ISO 9000","Población en ciudades grandes","PIB servicios","Valor agregado de la agricultura","Talento","Inversión","Ancla Compuesta"
2003,"Irlanda",100,99.06015038,55.5668795,91.03905703,67.38414479,65.27777778,80,100,80.06398849,85.09976781,100,77.734375,73.4939759,98.19833039,86.24909912,1.037249907,94.7656195,51.27212781,1.221166119,13.42924877,42.10812761,0,84.17395537,59.35008388,95.94734914,22.85153163,96.36363636,84.08800384,77.93426904,99.4175548,58.02513065,53.06603371,82.05697088,99.53161593,98.47009736,98.66676822,21.21205124,84.55919037,78.79353742,100,89.38823299,98.68105516,74.81481481,87.10773381,71.00347067,99.85843183,86.59263091,27.37835976,91.7670381,100,100,100,100,88.88888889,65.96731682,78.68226227,33.33333333,0,67.14688782,89.33333333,76.47058824,99.52575288,12.32967376,83.07441184,78.27377159,71.18464498,98.6356142,93.10344828,66.66666667,63.31687175,84.29173037,24.57737907,10.34951479,78.69268968,80.98976724,71.11824344,76.3021277,90.47461098,34.47745848,96.68790889,70.09743162,86.61233062,92.94964307,99.81821996,88.28125017,0,56.25,100,64.37519614,0,100,75,51.05312546,83.07301177,88.12938896,42.95636014,41.08377815,61.9904613,50,100,100,82.02532833,75,1.267714648,31.1800452,91.00105609,20.31245858,16.06544841,11.80952381,25.25305385,74.29311726,48,97.2972973,95.77464789,72.2701469,83.81745243,54.02408819,71.875,91.15908807,93.7238509,100,100,0,38.52708727,72.01812311,89.51053296,27.3945132,7.859560787,35.64161936,57.86349985,73.89171639,1.27388535,22.36294254,24.94916342,74.08556884,74.08556884,64.84023929,100,82.42011965
2003,"Israel",100,95.30075188,61.92846139,82.44893815,62.73316075,59.72222222,76,66.66666667,81.98790535,87.172372,72.91666667,48.4375,67.46987952,19.82333123,69.14520855,7.406405854,82.95533952,3.678353925,0,0,0,41.72912243,95.19673745,78.67526625,41.41581415,12.32018061,100,60.66000678,63.54743318,99.23924128,45.37233871,53.06603371,50.70106636,100,100,94.42800858,76.50071713,86.92596563,44.14142333,77.42797083,93.81278087,98.68105516,94.07407407,89.37335338,71.20944857,99.82878961,69.77946325,40.45025293,20.53625753,100,0,25.37313433,60,72.22222222,71.4918292,68.4584189,66.66666667,0,62.41877565,88,47.05882353,93.46603423,16.81194679,28.87528625,92.66251908,61.09595396,79.04492398,68.96551724,19.29824561,58.33655598,40.4957083,33.15312877,5.458430243,58.61073247,27.66169568,48.16841123,79.75237168,69.98897542,17.81323234,57.29201496,10.94862439,97.76952024,93.1452104,99.37972746,64.06250128,85.82319809,75,17.10816469,54.32079025,36.74927506,75,50,35.95700739,100,99.87739373,24.22613274,17.59135027,46.1106277,25,100,9.126042899,46.55357315,75,2.365348352,20.69267747,88.46772815,24.59938664,48.34567587,48.34567587,28.71986918,77.58935209,0,16.21621622,15.49295775,28.22899466,59.702454,77.79929227,75,85.93411183,96.79722662,10.74765765,13.05434598,84.9612392,23.43957633,6.665324613,0,100,36.3405769,100,26.90541152,61.67034417,1.27388535,71.69479711,97.32142533,61.90080505,61.90080505,100,36.33970028,68.16985014
2003,"Italia",100,98.87218045,45.41483057,57.06304398,58.39224269,23.61111111,33.33333333,66.66666667,56.40723234,5.807651703,85.41666667,9.375,46.98795181,78.24609792,62.65207181,9.633201335,93.4283676,2.774749879,2.095154499,3.415972636,32.54884008,34.77409197,99.30843154,86.78253771,79.05982601,25.33711286,96.36363636,60.97718578,70.13092405,99.03546599,22.12168682,25.23584659,74.77303436,100,95.82753825,97.51780914,78.1192635,56.22460876,59.94630016,25.43136371,94.49183101,99.52038369,86.66666667,96.2289691,63.78542731,99.84512184,76.75596467,26.61754094,69.01644756,100,100,100,100,65.27777778,85.86188719,54.53146815,0,0,65.50672595,86,76.47058824,88.27337779,10.29422183,21.2639484,72.30685199,100,41.88974482,31.03448276,24.56140351,19.15468389,62.74392329,11.78894578,2.769922885,48.44684998,41.51816004,61.65726974,83.44736667,76.73982326,9.627557019,43.1314535,94.02512775,89.8019113,95.48685788,99.87370816,71.09375192,79.8581638,50,31.04117237,53.75418584,9.188490524,75,75,47.49564043,86.01611053,100,36.249087,5.22124109,58.13854766,19.35483871,100,9.851127251,62.41257045,50,13.5688407,26.75211422,86.53918335,13.66639204,7.749724734,47.28962944,51.09322114,77.10469068,72,97.2972973,95.77464789,14.03691118,92.0594279,82.86270005,46.875,91.15908807,93.7238509,5.862961114,5.292030043,95.91309716,24.73739972,29.34103761,74.02211365,25.86509554,6.161104047,39.72132847,11.58665453,72.69535192,7.643312102,100,32.18906021,89.45358269,89.45358269,22.49454688,61.41144628,41.95299658
2003,"Japón",100,100,82.77550092,92.052173,73.14148518,59.72222222,73.33333333,66.66666667,92.96347469,31.56947576,97.91666667,93.28125,67.46987952,86.97179011,77.41460806,32.35531373,92.5129786,7.359049699,1.447526275,3.624940452,39.07896094,38.33312978,96.98083588,74.65084194,69.88832312,39.78939592,100,77.21062246,82.36460954,99.43373383,28.2048337,51.41509751,77.24619755,100,100,98.66676822,65.23007883,79.2705888,82.20215322,47.24613889,100,99.94004796,97.77777778,97.24663411,90.63237654,99.89671056,86.15741293,100,83.66954357,100,100,100,80,86.11111111,63.04691618,67.80222164,33.33333333,0,66.70941632,80.66666667,58.82352941,90.21057275,20.86733712,0,33.60254918,58.66911141,67.61645018,86.20689655,84.21052632,81.81864125,54.72914109,35.0860505,6.699995534,46.11087692,43.77379914,43.76695472,89.86868757,71.31122979,23.20620173,28.69746784,89.16113731,99.76145711,100,99.91188237,85.54687596,92.79102541,75,78.74389393,91.64109829,100,100,75,52.71967945,94.2651357,67.72366355,60.93397237,19.47475622,59.64745816,100,56.62037031,10.11185154,88.96682328,75,24.21797119,100,93.2195153,29.92005684,15.99421684,14.17142857,36.97327627,75.8268603,54,35.13513514,87.32394366,0,78.60419405,86.78980568,37.5,68.02223343,94.37442733,0.835770829,1.18246931,99.01295543,2.249708753,1.632845009,67.22711053,75.29513894,100,34.30378224,40.0701073,100,15.92356688,21.64268621,88.37238338,86.94741635,86.94741635,85.11484861,58.80038215,71.95761538
2003,"Malasia",100,96.71646102,66.6079566,66.34747923,70.07508444,65.27777778,65.33333333,33.33333333,38.00928867,100,80.20833333,71.09375,45.78313253,36.37400487,60.05225336,1.372751672,51.05506505,32.21816927,6.932072158,25.80957934,60.41531446,42.39934477,60.62672994,0,68.90093283,6.957951461,98.18181818,45.97583689,72.6666437,99.1263322,31.55975972,49.76415229,62.93650948,96.72131148,92.35048679,78.06840871,40.01685119,54.60451665,32.19275199,32.23508261,75.41159375,97.24220624,93.33333333,91.47312657,82.88865807,100,64.85346405,9.222948311,70.19773793,33.33333333,75,74.62686567,20,15.27777778,77.91249341,66.23265266,66.66666667,0,42.5629845,76.66666667,23.52941176,94.2956101,41.65978901,73.09620365,51.30439982,69.17629874,89.28776746,17.24137931,71.92982456,60.98659559,8.973572212,48.75946407,17.97609555,19.50197519,28.22525928,37.44899899,83.39169582,83.86838615,59.55827051,51.27546056,27.09581834,96.4860876,95.03374781,99.84517751,91.79687549,80.93429472,62.5,32.01744592,72.81671682,28.26629047,25,50,25.53398994,83.69580374,43.77026606,43.79782681,1.45945629,9.047580144,5.882352941,73.83947684,10.34841062,57.71846561,50,16.37883818,40.95384679,90.09036737,72.27974352,24.36250039,13.6,14.07397806,77.37251734,26,32.43243243,43.66197183,100,85.25854866,71.565716,40.625,94.16876021,83.50597401,2.035550575,2.309914621,97.02371285,75.63903931,18.00246022,24.08294174,14.37454439,7.624574631,1.771780046,100,57.61426178,0,10.92077017,48.40716425,41.42689285,41.42689285,34.61283552,10.23054561,22.42169057
2003,"México",50,83.64661654,4.854541476,48.31229826,17.9819643,18.05555556,29.33333333,33.33333333,32.62015165,27.56383249,85.41666667,85.546875,26.5060241,26.66524899,32.53401748,13.92888163,83.05557317,21.75644226,6.860784844,4.085622399,28.89073213,21.67780284,83.21728352,95.32685955,97.27775994,1.867477824,100,36.07436835,47.14065242,95.95847877,21.94759144,27.12263725,49.68120812,77.28337237,69.40194715,79.97236307,55.05039534,45.1963044,21.6637488,45.23024952,80.16473043,89.50839329,97.03703704,43.89400994,63.27704834,99.74267611,32.22820735,3.413217092,55.40524824,83.33333333,75,25.37313433,80,61.11111111,43.943068,36.86364514,33.33333333,0,52.44243046,62.66666667,11.76470588,77.36565893,10.92417832,92.36751303,44.33857268,74.63767269,91.27050098,86.20689655,36.84210526,1.033279801,14.85278915,18.59077583,6.916361737,24.80440428,22.91917639,46.41426894,69.64456141,71.53433124,20.88048885,48.89608767,50.5779658,82.37131593,81.7662772,98.28537822,94.14062509,95.56903161,62.5,6.071179344,6.20586248,18.44620278,75,50,90.63663717,65.21090754,26.35360823,15.70726756,0.801620827,3.86719095,5.970149254,24.67368989,3.1203777,25.37233798,50,2.601079626,4.200106277,88.57912607,2.33153649,28.02183841,11.88571429,8.317725381,74.7640162,44,37.83783784,28.16901408,16.93438921,0,1.881497139,43.75,2.514838092,45.00715695,3.748887929,5.058576752,97.49632166,16.46556267,7.254815443,25.0084927,8.532017932,4.48612465,3.412495182,34.81020913,63.27796653,2.547770701,1.227299753,60.4784981,74.09051222,74.09051222,33.21775408,14.26193717,23.73984563
2003,"Nigeria",50,63.53383459,16.50140054,0,10.59197107,20.83333333,25.33333333,0,7.738505399,87.172372,83.33333333,78.140625,0,3.49237864,0,1.041717971,55.64615157,9.159684307,100,1.728657141,100,29.23665856,93.14944457,100,44.54202856,0,44.54202856,0,65.74269131,0,8.409845099,51.41509751,8.161013029,0,4.450625869,0,2.712149032,19.96835765,19.96835765,19.96835765,0,0,0,0,98.89105851,99.6795996,0,0,18.21996269,50,25,0,20,37.5,51.99789141,0,0,0,0,80.8,23.52941176,55.95758638,100,55.18390522,0,37.30055806,94.83523527,51.72413793,73.68421053,46.34570306,0.305168176,90.23980938,100,46.34570306,0,12.83458406,88.3234175,0,100,56.82622236,62.79501541,44.72085723,81.14709889,96.51032814,76.17187572,100,25,54.7148309,0,18.12140395,50,0,72.15605629,0,0,0,0,16.58961014,16.58961014,3.678575825,0,0,0,0.812904117,0.288371876,83.07196913,0.708661919,16.58961014,16.58961014,4.244709779,83.88290317,52,2.702702703,57.74647887,30.86982919,58.64473165,92.74234451,9.375,0,53.11976805,0.459094614,0.504025607,99.87064589,0,0.618130925,61.19307821,4.535501043,0,0.286897653,0.655450117,0,0,0,21.67482184,0,0,15.81208293,0,7.906041467
2003,"Noruega",100,99.06015038,87.53550834,83.0822361,85.27288484,94.44444444,96,100,84.08375178,44.49748033,94.79166667,93.75,89.15662651,100,97.88528479,74.27765828,98.08814809,88.20202714,6.182059403,92.81423541,97.63565,24.98017404,93.61592636,84.02404504,98.98903354,28.99784987,100,100,85.37653466,99.50871651,86.75227641,100,67.51115819,100,100,98.66676822,61.40398918,91.06676812,73.06732519,79.48617205,93.05510384,99.70023981,85.18518519,94.00868087,67.78923996,99.96923534,88.64215834,29.20528938,88.01311747,100,100,100,100,98.61111111,79.5782815,89.2001885,66.66666667,0,78.77906977,89.33333333,82.35294118,99.01341092,39.77443495,79.95730173,91.04099668,27.55725484,75.19202343,100,26.31578947,87.44768749,100,33.16041168,6.099470013,100,36.44331824,38.65054602,78.19615994,85.93708538,16.96593242,47.59972837,85.41341985,90.60017992,95.29299925,99.94313809,88.6718748,79.10203494,100,31.19330077,40.85929066,38.39446797,50,75,92.33905495,81.5268395,89.55930161,98.72727265,33.30691024,85.00227172,25,74.94848136,35.0003306,72.29813115,100,0.360952615,20.80406526,91.43309542,15.18710349,57.33368276,11.31428571,36.29597947,68.90221395,48,67.56756757,67.6056338,26.51845353,83.18448812,77.51108907,81.25,66.28226672,99.57903878,12.5578679,11.61121037,85.93962218,15.45912979,30.41124188,72.63676166,40.58955078,39.53085728,52.46881469,26.87993702,62.61663553,1.27388535,18.26966054,15.20730117,70.45424178,70.45424178,69.45977257,75.61684259,72.53830758
2003,"Panamá",100,81.57894737,41.61916854,26.39985565,51.5184008,9.722222222,0,0,18.7544679,31.56947576,78.125,64.375,24.09638554,42.50974935,40.14995101,19.94552741,84.94935444,100,22.97973201,46.79055108,97.16173424,43.896047,88.97320376,96.53187632,80.85170276,0.240779386,100,31.09308664,28.00698295,82.73697146,45.5859624,46.69811634,55.11179873,80.32786885,56.60639777,83.9336237,34.61249798,57.17564365,61.04301664,29.31109677,82.13254629,87.88968825,96.2962963,30.80004296,79.19475023,99.90249801,69.55488413,13.93964936,59.93185153,100,80.21745434,74.62686567,80,48.61111111,80.41117554,28.25425286,41.79469139,0,29.42316461,89.33333333,47.05882353,78.72138136,3.495842293,41.79469139,41.79469139,34.17610295,65.68932155,48.27586207,31.57894737,15.68635633,6.661947192,32.56101906,20.32510159,2.287127809,9.386726485,72.56387264,60.4613815,58.38286762,45.53433957,56.95550902,78.2835674,98.8726757,97.69723492,99.98233264,55.07812567,59.59240134,50,22.65910099,44.10552401,6.348004806,59.59240134,59.59240134,27.25513251,49.29446864,19.64205651,12.00035252,5.488802695,27.25513251,0,27.53785321,6.447327471,25.25484255,75,3.082970513,23.46363866,84.2479766,5.734548608,27.25513251,12,0.06959311,86.81768898,2,21.62162162,0,58.1328,89.36326406,59.62479222,28.125,71.67014332,74.11205578,4.897992308,2.698118182,94.67161039,76.22312314,7.336378277,100,7.463215776,2.770393494,1.342348279,0,39.85619247,0.636942675,1.113837886,81.80107842,96.34296255,96.34296255,54.31797962,5.352220305,29.83509996
2003,"Perú",100,91.91729323,8.775728757,6.660903641,26.79352802,4.166666667,2.666666667,0,18.84410003,0,71.875,75.078125,27.71084337,16.9140326,27.20714669,31.06222438,87.75555854,63.70337306,23.92298405,67.37358549,35.82904235,23.20704844,95.70204833,94.13267864,96.07249282,0.453230883,92.72727273,20.59914082,33.67577088,85.51976519,33.37127838,68.39622252,50.57890713,58.54800937,52.43393602,70.89624375,41.78952913,62.49583487,0,13.47614873,70.65717046,83.21342926,93.33333333,54.22497615,91.12045786,99.99936272,62.25956897,6.318082527,29.41501523,83.33333333,75,74.62686567,60,63.88888889,85.78808645,16.80439529,0,0,33.874829,36,41.17647059,84.15293208,9.891224447,74.91487629,43.39589154,68.35174747,81.01185309,86.20689655,54.38596491,18.18437054,3.20002496,42.10501032,18.62617657,17.62499281,29.54485662,100,68.00215722,57.16286727,45.17191439,44.81347834,51.80644596,91.45778767,93.76971269,98.9792081,80.07812567,89.27446602,62.5,0,4.10231242,61.45664189,75,50,71.18572493,76.75095472,8.738103372,14.052722,0.560024288,0.641564952,0,1.190644512,1.083517648,25.29309423,50,0.87524281,0,58.55252971,7.498400394,22.60250962,11.96190476,1.790445749,76.67029911,24,37.83783784,64.78873239,8.472035221,75.84743769,77.14550314,43.75,37.01799564,61.91413604,0.948625236,1.121351113,98.43499466,20.47884969,1.681913834,56.42447019,1.743019538,1.001545785,0.356654774,2.231990976,23.16416158,1.27388535,0.377182648,45.32957229,54.54760351,54.54760351,74.33594251,2.600579136,38.46826082
2003,"Polonia",100,97.93233083,39.91328861,81.43789767,39.86737827,13.88888889,22.66666667,66.66666667,39.818924,70.38271301,72.91666667,39.84375,26.5060241,56.01971111,58.43854403,0,58.09742337,2.762330694,6.068976166,1.435648425,77.628161,53.19548476,81.19119718,90.54461438,99.37951602,6.365534355,100,54.19140042,76.48711388,99.9488374,40.00189762,50.47169767,89.8828043,100,85.53546592,100,35.88791298,75.83165512,71.08898613,19.32051464,79.00948741,97.48201439,98.51851852,89.92096235,40.60634791,99.95250843,71.32280169,35.71485312,72.32609061,100,100,100,80,84.72222222,48.68740116,47.05591367,33.33333333,0,50.0370497,80.66666667,35.29411765,84.36741209,8.073517372,67.44758032,56.47563054,7.606189519,86.7121405,68.96551724,54.38596491,8.562384169,12.46008764,53.30814489,14.22338656,28.34369934,21.55388471,26.12614304,78.82824637,70.2227933,39.83624039,56.31775857,78.81019028,97.2995395,87.30174518,98.38272475,29.29687457,90.801,68.75,9.133286811,14.85847255,26.41107719,75,75,68.99006467,78.2933778,44.65571168,30.94181395,2.127915451,14.30476713,11.53846154,61.40392933,1.156563668,28.93375581,75,0.420869084,6.146527755,89.313861,2.283845269,100,11.54285714,10.43688559,89.92897525,56,0,47.88732394,27.51052336,68.83750859,65.90467976,25,91.15908807,93.7238509,2.298296041,3.304412805,98.00467218,25.98724297,15.19758613,74.67691737,12.3168549,5.687774729,15.29986313,2.987811755,59.30347426,0,6.95125498,18.49164739,79.57967986,79.57967986,29.42384191,10.37525482,19.89954836
2003,"Portugal",100,98.4962406,76.12609601,77.76921949,73.32553485,44.44444444,78.66666667,66.66666667,64.32913036,5.807651703,83.33333333,72.890625,62.65060241,78.07586121,80.37471313,12.8000055,90.89918746,24.04018268,14.01253409,3.922285186,32.8129097,17.01798397,24.70707433,86.84002724,78.45764434,8.998509529,98.18181818,58.38074228,71.20183686,71.20183686,46.68807856,66.2735864,78.68575411,96.2529274,98.19193324,87.73762898,57.47393839,31.90380109,60.49942881,32.44815856,86.69347606,98.98081535,97.77777778,86.30788039,57.36765873,99.80949384,75.88526151,22.65546425,90.34313357,100,100,100,100,91.66666667,66.25197681,65.56887654,33.33333333,0,59.88372093,49.33333333,23.52941176,88.97221153,2.397297203,57.44430802,69.40358212,59.24993234,74.5771284,86.20689655,14.03508772,33.27432174,28.66635937,0,0,23.55712397,18.28327725,54.23642135,90.12806231,74.9554824,0,54.14799019,80.59803858,87.39264155,94.043435,99.89854207,81.24999953,60.50501298,37.5,41.29378925,84.26019685,12.8474427,75,75,45.55234412,82.56885263,96.46936189,37.05090523,6.38369437,39.85764909,40,39.38707182,9.051028278,51.24677949,50,0,39.47786077,39.38707182,11.69505861,39.38707182,12.07619048,17.76091833,91.00250584,52,97.2972973,54.92957746,22.28173566,82.27893251,65.2285343,84.375,91.15908807,93.7238509,11.27816476,7.875710413,92.12032996,56.46893405,25.9015205,74.97609049,16.43046103,0.295282737,17.80828073,12.41054275,50.57830956,0,23.42879256,45.14745712,88.87291865,88.87291865,17.87501604,32.14035202,25.00768403
2003,"Reino Unido",100,97.93233083,65.11892193,100,72.84247834,94.44444444,89.33333333,100,91.00300063,100,93.75,86.40625,87.95180723,76.07070775,91.42410728,23.1138396,94.40810824,10.66988498,1.650928215,2.57433099,48.4833227,62.37948848,98.4976766,76.2672639,93.5268863,35.94503166,81.81818182,92.47836741,70.14848898,98.98767582,66.33251354,67.68867716,70.21961872,100,100,98.66676822,57.25792594,74.32932822,71.66034849,100,90.28886793,98.56115108,81.48148148,80.5787565,64.48965411,98.97146203,91.58989801,26.65214058,65.18776235,100,75,100,100,84.72222222,62.60411176,86.59177253,66.66666667,0,83.89335385,92.66666667,58.82352941,98.3923562,8.976745183,77.62736788,87.0104618,39.43255351,87.94874444,68.96551724,87.71929825,57.61222434,63.31611701,42.90416922,17.70202616,52.07814612,79.21184176,55.3516312,82.64449818,99.06980394,46.37197724,54.79409135,100,95.01675437,97.18010387,99.95706479,86.71874983,40.81978904,93.75,74.69644103,81.09046482,2.460083152,100,100,98.63713616,83.33758356,91.63092095,81.78727161,47.54108354,82.73945034,19.44444444,100,16.54216392,83.99463753,75,10.70023194,40.55622783,62.42244997,58.75372298,47.43872903,62.42244997,43.07312698,80.00491868,78,97.2972973,87.32394366,17.16800223,89.95359448,88.09866517,90.625,91.15908807,93.7238509,7.778645798,19.20932037,79.37616861,18.59415404,16.17380186,66.05685838,41.15080496,16.83213371,60.23333361,42.73270574,82.92410334,14.64968153,56.441886,37.31388281,95.95735207,95.95735207,61.50391377,53.47171618,57.48781498
2003,"Rep. Checa",100,98.12030075,51.96959288,89.12707833,36.69252376,23.61111111,53.33333333,66.66666667,67.92885404,59.3258936,8.333333333,53.125,30.12048193,65.4003111,67.67057207,33.90523262,61.70928317,3.664545643,4.220583413,1.306853181,81.43847746,34.75447469,93.55992647,93.41803545,97.68642261,20.05203008,85.45454545,56.68023341,93.50210844,100,39.20981739,57.07546952,95.4530055,99.53161593,100,98.66676822,83.24444582,100,75.53282743,22.57015613,80.68924307,98.92086331,97.03703704,92.78678789,24.39243555,99.78116043,95.69761323,60.05809787,79.83889828,100,100,100,80,79.16666667,61.09646811,57.47494382,50.99630842,0,45.08378933,74.66666667,52.94117647,57.57814403,11.02847012,96.20016812,48.94816276,47.0160366,70.02183471,51.72413793,64.9122807,47.3307751,18.82858369,47.18814392,10.37998362,26.16497815,36.45578033,21.29130869,83.60805932,74.50625261,40.18972857,45.24449105,77.20003345,100,91.64105729,99.4528121,75.39062462,93.32637995,75,23.98883461,21.51125841,35.06857838,75,65.61644603,60.70610223,89.82106163,96.05589239,42.94363287,4.700452649,43.65307359,40,43.65307359,4.252725073,35.17342579,50,43.65307359,8.346408304,87.1180802,2.645416587,43.65307359,11.80952381,21.80469872,99.41868357,44,100,46.47887324,42.55395682,63.35970296,51.88772308,43.75,91.15908807,93.7238509,3.372595309,10.54863104,91.66232543,49.87949696,31.83607562,71.68101862,28.25913496,11.12345163,22.02150716,21.13632509,77.51675893,0,18.67384902,5.487400746,72.34326299,72.34326299,21.72462466,25.96535809,23.84499138
2003,"Rusia",0,69.04075706,28.56556063,87.21608357,16.53634239,13.88888889,9.333333333,0,9.66179421,31.56947576,83.33333333,96.015625,15.6626506,4.789868101,16.92926185,17.9111855,2.628677056,37.67534949,1.130405338,33.01946818,79.22598746,19.78204355,76.00179211,99.62538134,43.94237212,0.090430948,100,60.21774452,68.53993699,99.38519673,38.93344973,78.77358472,94.39536889,89.69555035,60.36161335,99.73649871,62.72806879,81.85733667,52.42560223,19.28432751,50.90467352,90.70743405,97.77777778,79.64764751,0,75.19143885,61.87330603,72.40377533,29.38780147,33.33333333,50,74.62686567,20,18.05555556,58.69267264,17.73325771,0,0,30.95787734,72.66666667,17.64705882,80.20999065,39.3760555,85.26883742,43.28774008,63.53495128,44.77700443,34.48275862,45.61403509,1.622192407,6.346169712,96.44619459,33.60491622,14.5389919,6.57306249,0,52.9756063,64.21157117,72.907169,64.26444896,0,46.11856264,43.21887149,84.79533718,73.82812613,93.60288263,47.10314763,5.267969295,4.833257325,48.50429456,50,25,40.56188848,70.22906635,23.37908785,9.851271622,0.332602353,2.783602796,12.96296296,25.79754285,1.932922117,0.411579266,50,1.414182183,2.577181199,78.762332,21.13222435,25.79754285,25.79754285,18.90846246,77.52131956,58,40.54054054,64.78873239,21.52062459,100,84.14955833,0,63.19851439,66.41251625,0.957117344,0.553848207,99.60757299,15.91859838,6.527817607,12.41096257,30.35004873,7.456680758,8.168457387,30.60628231,54.87645671,2.547770701,0.442680408,40.17257717,71.40700121,71.40700121,52.00821055,4.96549839,28.48685447
2003,"Sudáfrica",100,21.61654135,11.5358898,55.43346947,23.63243278,73.61111111,82.66666667,33.33333333,81.09400429,59.3258936,83.33333333,71.09375,36.14457831,53.76254261,44.91849541,5.998177969,32.31722456,68.82804617,13.97612869,0.95498559,39.38488908,14.35066756,0,96.22423635,34.07855069,4.268995823,100,32.63925644,0,61.83194192,50.91943101,56.13207869,63.50007286,74.47306792,54.93741307,60.62703623,23.05477615,45.950606,53.94880324,100,14.31916644,53.89688249,50.37037037,47.69378755,58.56882129,99.82910258,92.14710802,16.7755989,50.76757995,100,50,74.62686567,80,77.77777778,80.89615182,51.0318772,33.33333333,0,41.28619471,76,35.29411765,86.61579973,7.645991896,54.04667369,82.55906868,99.99719443,80.74983295,68.96551724,43.85964912,51.29553039,9.593410918,44.69883546,16.57379404,15.7799709,17.00798959,10.64580377,71.45179165,82.4908416,34.40014188,51.0786367,94.06396341,77.16721996,88.66822306,99.80312248,0,96.22853104,50,41.16678297,33.43760038,10.11493395,75,25,50.62411835,82.79807055,35.12024996,8.207965661,2.937688686,14.69136986,0,5.944962277,3.364285236,65.69585506,75,3.709418313,50.12679395,85.86498688,75.56863259,37.82770605,10.59047619,18.82802166,91.8258136,24,5.405405405,50.70422535,18.20526594,93.50731476,86.8235328,56.25,94.19111094,76.56593856,0.428210107,1.778810402,97.92613551,48.2604664,5.866938635,73.00680956,18.40622092,5.599804175,5.020474095,6.035695155,42.01602866,7.006369427,5.01686089,43.42292393,77.92765773,77.92765773,21.4175521,6.652656365,14.03510423
